ID,Categoría,Subcategoría,Código,Nombre,Descripción,Precio,Costo,Proveedor,Activo,Favorito,Control de Stock,Stock,Margen,Contiene modificadores,Permitir vender solo,Posición,Tienda Online,Menú QR,Vender sin stock
499,Otro,Modificadores genéricos,,Zarza Cremosa - Ingrediente extra frappé,,0.0,,,No,No,No,,,No,No,36800000,Según categoría,Según categoría,No
843,Postres,,PASTEL_INDIV,PASTEL INDIV TRIPLE CHOCO - BELLINI,"Base de pan esponja de chocolate bañado con nuestra mezcla de tres leches Tres Riches decorado con crema batida sabor chocolate, ganage de chocolate y chispas.",60.0,,Sigma Foodservice,No,No,Si,,,No,Si,70200000,Si,Si,Si
863,Postres,,,PERLAS DE SANDIA,,0.0,,,Si,No,Si,,,No,No,72200000,Según categoría,Según categoría,No
844,Snacks Gatunos,,,BANDERILLA COREANA,,60.0,0.0,SABRITAS,Si,No,Si,,60.0,Si,Si,70300000,Si,Si,Si
637,Snacks Gatunos,,,BLUEBERRY - POCKY 40g,,60.0,,DOKSURI,Si,No,Si,0.0,,No,Si,50100000,Si,Según categoría,Si
523,Snacks Gatunos,,,Boneles 370g (13-16),,255.0,,,No,No,No,,,No,Si,39200000,Según categoría,Según categoría,No
476,Snacks Gatunos,,,BUBBLE GUM COLA,,20.0,11.96,Asiaon Mart,Si,No,Si,-14.0,8.04,No,Si,34500000,Según categoría,Según categoría,Si
439,Snacks Gatunos,,,BUBBLE GUM DURAZNO,,20.0,11.04,Asiaon Mart,Si,No,Si,0.0,8.96,No,Si,30900000,Según categoría,Según categoría,Si
474,Snacks Gatunos,,,BUBBLE GUM MANGO,,20.0,11.96,Asiaon Mart,Si,No,Si,0.0,8.04,No,Si,34300000,Según categoría,Según categoría,Si
475,Snacks Gatunos,,,BUBBLE GUM UVA,,20.0,11.96,Asiaon Mart,Si,No,Si,0.0,8.04,No,Si,34400000,Según categoría,Según categoría,Si
731,Snacks Gatunos,,,CACAHUATES JAPONESES,,8.0,3.82,La Costeña,No,No,Si,0.0,4.18,No,Si,59200000,Según categoría,Si,Si
177,Snacks Gatunos,,,CAJETA MINI DONAS 14PZ,,0.0,4.88498,,Si,No,Si,,-4.88498,No,No,1800000,Según categoría,Según categoría,Si
184,Snacks Gatunos,,,CAJETA MINI DONAS 8PZ,,0.0,7.24868,,Si,No,Si,,-7.24868,No,Si,1900000,Según categoría,Según categoría,Si
178,Snacks Gatunos,,,CHOCOLATE MINI DONAS 14PZ,,0.0,,,Si,No,Si,,,No,Si,4700000,Según categoría,Según categoría,Si
185,Snacks Gatunos,,,CHOCOLATE MINI DONAS 8PZ,,0.0,,,Si,No,Si,,,No,No,4800000,Según categoría,Según categoría,No
636,Snacks Gatunos,,,CHOCOLATE - POCKY 40g,,60.0,41.2,DOKSURI,Si,No,Si,-3.0,18.8,No,Si,50000000,Si,Si,Si
179,Snacks Gatunos,,,CREMA PASTELERA MINI DONAS 14PZ,,0.0,,,Si,No,Si,,,No,No,5500000,Según categoría,Según categoría,No
186,Snacks Gatunos,,,CREMA PASTELERA MINI DONAS 8PZ,,0.0,,,Si,No,Si,,,No,No,5600000,Según categoría,Según categoría,No
822,Snacks Gatunos,,DED3,DEDOS DE QUESO 3 PZA,,47.0,26.91262,,Si,No,Si,,20.08738,No,Si,68100000,Si,Según categoría,Si
327,Snacks Gatunos,,DON14,DONITAS GATUNAS 14PZA,,50.0,12.1403088,,Si,Si,Si,,37.8596912,Si,Si,21300000,Según categoría,Si,Si
317,Snacks Gatunos,,DON8,DONITAS GATUNAS 8PZA,,35.0,6.9294,,Si,Si,Si,,28.0706,Si,Si,20400000,Según categoría,Si,Si
848,Snacks Gatunos,,,FLAMING. 1,,0.0,0.0,,No,No,Si,,0.0,No,Si,70700000,Según categoría,Según categoría,No
180,Snacks Gatunos,,,FRESA MINI DONAS 14PZ,,0.0,,,Si,No,Si,,,No,No,6500000,Si,Si,No
187,Snacks Gatunos,,,FRESA MINI DONAS 8PZ,,0.0,,,Si,No,Si,,,No,No,6600000,Según categoría,Según categoría,No
806,Snacks Gatunos,,,GALLETAS CROWN LECHE - CROWN 77g,,40.0,19.17,MEGAFOOD,No,No,Si,1.0,20.83,No,Si,66500000,Según categoría,Según categoría,Si
830,Snacks Gatunos,,,GOMITAS UVA - ORION,,45.0,33.0,,Si,No,Si,,12.0,No,Si,68900000,Según categoría,Según categoría,Si
835,Snacks Gatunos,,,JALAPEÑO RELLENO 8PZA,,80.0,53.58703,,Si,No,Si,,26.41297,No,Si,69400000,Según categoría,Si,Si
834,Snacks Gatunos,,,JALAPEÑO RELLENOS 3PZ,,40.0,20.11739,,Si,No,Si,,19.88261,No,Si,69300000,Si,Según categoría,Si
764,Snacks Gatunos,,,LUNETAS M&M's - Decoración crepa,,5.0,2.3,,Si,No,Si,,2.7,No,No,62300000,Según categoría,Según categoría,Si
181,Snacks Gatunos,,,MAPPLE MINI DONAS 14PZ,,0.0,,,Si,No,Si,,,No,No,10200000,Según categoría,Según categoría,No
188,Snacks Gatunos,,,MAPPLE MINI DONAS 8PZ,,0.0,,,Si,No,Si,,,No,No,10400000,Según categoría,Según categoría,No
199,Snacks Gatunos,,,MARUCHAN,,20.0,,,No,No,Si,,,No,Si,10800000,Según categoría,Según categoría,No
514,Snacks Gatunos,,M_DO,Mini Donas Gatunas,,69.0,,Sam's Club,No,No,Si,,,No,Si,38300000,Según categoría,Según categoría,Si
310,Snacks Gatunos,,,MINI PIZZA - 4 QUESOS,,45.0,26.9,Sam's Club,Si,Si,Si,,18.1,No,Si,19800000,Si,Según categoría,Si
197,Snacks Gatunos,,MP,MINI PIZZA PEPERONI,,40.0,26.86,,No,No,Si,,13.14,No,No,300000,Según categoría,Según categoría,Si
196,Snacks Gatunos,,,MINI PIZZA - PEPERONI,,45.0,26.9,Sam's Club,Si,Si,Si,,18.1,No,Si,12900000,Si,Según categoría,Si
712,Snacks Gatunos,,,MINI PIZZA - _PEPPERONI,,45.0,26.9,Sam's Club,No,No,Si,,18.1,No,Si,57300000,Según categoría,Según categoría,Si
823,Snacks Gatunos,,,MOCHI CHOCOLATE 180g,,95.0,71.0,,Si,No,Si,,24.0,No,Si,68200000,Si,Según categoría,Si
690,Snacks Gatunos,,,MOCHI DURAZNO - ROYAL FAMILY,,95.0,,,Si,No,Si,,,No,Si,55400000,Según categoría,Si,Si
726,Snacks Gatunos,,,MOCHI FRAMBUESA - ROYAL F,,80.0,72.0,,Si,No,Si,-1.0,8.0,No,Si,58700000,Según categoría,Según categoría,Si
680,Snacks Gatunos,,,MOCHI FRESA - ROYAL,,80.0,66.0,,Si,No,Si,-2.0,14.0,No,Si,54400000,Según categoría,Según categoría,Si
892,Snacks Gatunos,,,Mochi Japones 6pza,,115.0,,,Si,No,No,,,No,Si,75100000,No,No,Si
689,Snacks Gatunos,,,MOCHI MANGO 132g - ROYAL FAMILY,,95.0,66.0,ML - TOYO FOODS,Si,No,Si,,29.0,No,Si,55300000,Según categoría,Según categoría,Si
688,Snacks Gatunos,,,MOCHI NATILLA LIMON - ROYAL,,80.0,,,Si,No,Si,,,No,Si,55200000,Según categoría,Si,Si
827,Snacks Gatunos,,,MOCHI PAY DE QUESO 180g,,95.0,75.0,MERCADO LIBRE,Si,No,Si,,20.0,No,Si,68600000,Si,Según categoría,Si
825,Snacks Gatunos,,,MOCHI TIRAMISUO 180g,,95.0,71.0,,Si,No,Si,,24.0,No,Si,68400000,Si,Según categoría,Si
826,Snacks Gatunos,,,MOCHI VAINILLA 120g,,75.0,,MERCADO LIBRE,Si,No,Si,,,No,Si,68500000,Si,Si,Si
824,Snacks Gatunos,,,MOCHI VAINILLA 180g,,95.0,71.0,MERCADO LIBRE,Si,No,Si,,24.0,No,Si,68300000,Según categoría,Si,Si
714,Snacks Gatunos,,MUN12,MUNCHERS - PALOMITAS DE PAPA - 12 PZA,"Bolitas empanizadas con un relleno de papa, queso chedar y jalapeño",65.0,36.94375,,Si,No,Si,,28.05625,No,Si,57500000,Según categoría,Según categoría,Si
715,Snacks Gatunos,,MUNC_6,MUNCHERS - PALOMITAS DE PAPA - 6 PZA,,40.0,24.06375,,Si,No,Si,,15.93625,No,Si,57600000,Según categoría,Según categoría,Si
346,Snacks Gatunos,,,NUEZ - Decoración crepa,,5.0,2.596,,Si,No,Si,,2.404,No,No,23200000,Según categoría,Según categoría,Si
182,Snacks Gatunos,,,NUTELLA MINI DONAS 14PZ,,0.0,12.1403088,,Si,No,Si,,-12.1403088,No,No,11900000,Según categoría,Según categoría,Si
189,Snacks Gatunos,,,NUTELLA MINI DONAS 8PZ,,0.0,6.9294,,Si,No,Si,,-6.9294,No,No,12000000,Según categoría,Según categoría,Si
201,Snacks Gatunos,,,ORIGINAL PEPERO,"(ALMENDRA, COOKIES & CREAM, CRUNCHY)",60.0,,,Si,No,Si,-3.0,,No,Si,13000000,Si,Si,Si
311,Snacks Gatunos,,PAP,PAPAS FRITAS,,0.0,,,No,No,Si,,,No,No,100000,Según categoría,Según categoría,Si
784,Snacks Gatunos,,,PAPAS FRITAS - CORTE CURLY 170g,,40.0,25.96679,,No,No,Si,,14.03321,No,Si,63900000,Según categoría,Según categoría,Si
737,Snacks Gatunos,,,PAPAS FRITAS - CORTE CURLY 280g,,50.0,38.4342,,No,No,Si,,11.5658,No,Si,64000000,Según categoría,Según categoría,Si
785,Snacks Gatunos,,,PAPAS FRITAS - CORTE CURLY 350g,,65.0,44.33175,,No,No,Si,,20.66825,No,Si,64100000,Según categoría,Según categoría,Si
786,Snacks Gatunos,,,PAPAS FRITAS - CORTE CURLY 500g,,75.0,60.69133,,No,No,Si,,14.30867,No,Si,64200000,Según categoría,Según categoría,Si
775,Snacks Gatunos,,,PAPAS FRITAS - CORTE DELGADO 120g,,25.0,19.24076,,No,No,Si,,5.75924,No,No,14500000,Según categoría,Según categoría,Si
776,Snacks Gatunos,,,PAPAS FRITAS - CORTE DELGADO 170g,,29.0,22.23725,,No,No,Si,,6.76275,No,Si,21550000,Según categoría,Según categoría,Si
777,Snacks Gatunos,,,PAPAS FRITAS - CORTE DELGADO 280g,,40.0,28.44051,,No,No,Si,,11.55949,No,Si,25075000,Según categoría,Según categoría,Si
778,Snacks Gatunos,,,PAPAS FRITAS - CORTE DELGADO 350g,,50.0,35.28887,,No,No,Si,,14.71113,No,Si,26837500,Según categoría,Según categoría,Si
779,Snacks Gatunos,,,PAPAS FRITAS - CORTE DELGADO 500g,,60.0,45.18521,,No,No,Si,,14.81479,No,Si,27718750,Según categoría,Según categoría,Si
780,Snacks Gatunos,,,PAPAS FRITAS - CORTE GAJO 170g,,40.0,23.96294,,No,No,Si,,16.03706,No,Si,64350000,Según categoría,Según categoría,Si
781,Snacks Gatunos,,,PAPAS FRITAS - CORTE GAJO 270g,,50.0,38.04423,,Si,No,Si,,11.95577,No,Si,64375000,Si,Según categoría,Si
782,Snacks Gatunos,,,PAPAS FRITAS - CORTE GAJO 380g,,65.0,54.80023,,Si,No,Si,,10.19977,No,Si,64400000,Según categoría,Según categoría,Si
783,Snacks Gatunos,,,PAPAS FRITAS - CORTE GAJO 500g,,80.0,54.80023,,Si,No,Si,,25.19977,No,Si,64500000,Según categoría,Según categoría,Si
415,Snacks Gatunos,,PAP_CH,PAPAS FRITAS - CORTE RECTO - CH (170g),,35.0,22.31777,,Si,Si,Si,,12.68223,Si,Si,28600000,Si,Según categoría,Si
417,Snacks Gatunos,,PAP_G,PAPAS FRITAS - CORTE RECTO G (350g),,55.0,37.11756,,Si,Si,Si,,17.88244,Si,Si,28800000,Según categoría,Si,Si
418,Snacks Gatunos,,PAP_J,PAPAS FRITAS - CORTE RECTO J (500g),,70.0,49.96361,,Si,Si,Si,,20.03639,Si,Si,28900000,Según categoría,Si,Si
416,Snacks Gatunos,,PAP_M,PAPAS FRITAS - CORTE RECTO M (270g),,45.0,31.1787,,Si,Si,Si,,13.8213,Si,Si,28700000,Según categoría,Si,Si
198,Snacks Gatunos,,,PAPAS LOCAS,,35.0,,,No,No,Si,,,No,Si,12700000,Según categoría,Según categoría,No
809,Snacks Gatunos,,,PIZZA M - HAWAIANA,,70.0,35.1,SABRITAS,Si,No,Si,4.0,34.9,No,Si,66800000,Si,Si,Si
810,Snacks Gatunos,,,PIZZA M - PEPPERONI,,70.0,34.03,Sigma Foodservice,Si,No,Si,-1.0,35.97,No,Si,66900000,Si,Si,Si
849,Snacks Gatunos,,,RAMEN PANKO,,0.0,0.0,,No,No,No,,0.0,No,Si,70800000,Si,Si,Si
838,Snacks Gatunos,,,REBANADA CHEESECAKE,,43.0,,,No,No,Si,,,No,Si,69700000,Según categoría,Según categoría,Si
635,Snacks Gatunos,,,STRAWBERRY - POCKY 40g,,60.0,,DOKSURI,Si,No,Si,1.0,,No,Si,49900000,Si,Si,Si
869,Snacks Gatunos,,,YOUS PUYAGI JELLYS UVA,,55.0,,,Si,No,Si,,,No,Si,72800000,Según categoría,Si,Si
868,Snacks Gatunos,,,YOUUS PUYANGI ORIGINAL,,44.0,0.0,,Si,No,Si,,44.0,No,Si,72700000,Si,Según categoría,Si
183,Snacks Gatunos,,,ZARZAMORA MINI DONAS 14PZ,,0.0,,,Si,No,Si,,,No,No,16300000,Según categoría,Según categoría,No
190,Snacks Gatunos,,,ZARZAMORA MINI DONAS 8PZ,,0.0,,,Si,No,Si,,,No,No,16400000,Según categoría,Según categoría,No
